# phi psi z
5.294819079999999456e-01 -1.023665022000000091e+00 2.325550526900000037e+01
6.000794959999999900e-01 -1.023665022000000091e+00 2.018586417799999921e+01
6.706770829999999517e-01 -1.023665022000000091e+00 1.716868764499999855e+01
7.412746709999999961e-01 -1.023665022000000091e+00 1.428125181300000079e+01
8.118722590000000405e-01 -1.023665022000000091e+00 1.164659277099999990e+01
8.824698469999999739e-01 -1.023665022000000091e+00 9.424487141000000179e+00
9.530674340000000466e-01 -1.023665022000000091e+00 7.750938811000000150e+00
1.023665022000000091e+00 -1.023665022000000091e+00 6.825673361999999855e+00
1.094262609999999913e+00 -1.023665022000000091e+00 6.751449844999999783e+00
1.164860197000000097e+00 -1.023665022000000091e+00 7.640216449000000409e+00
1.235457784999999920e+00 -1.023665022000000091e+00 9.500249502999999152e+00
1.306055372999999964e+00 -1.023665022000000091e+00 1.225225753500000003e+01
1.376652961000000008e+00 -1.023665022000000091e+00 1.575750916400000001e+01
1.447250547999999970e+00 -1.023665022000000091e+00 1.984533496999999969e+01
1.517848136000000014e+00 -1.023665022000000091e+00 2.434405857999999867e+01
1.588445724000000059e+00 -1.023665022000000091e+00 2.916072140900000065e+01
1.659043311000000021e+00 -1.023665022000000091e+00 3.426149688099999935e+01
1.729640899000000065e+00 -1.023665022000000091e+00 3.961336717199999669e+01
1.800238487000000109e+00 -1.023665022000000091e+00 4.510567938300000179e+01
1.870836074999999932e+00 -1.023665022000000091e+00 5.042093366000000287e+01
1.941433661999999893e+00 -1.023665022000000091e+00 5.522252353399999691e+01
2.012031250000000160e+00 -1.023665022000000091e+00 5.921778498500000154e+01
2.082628838000000204e+00 -1.023665022000000091e+00 6.229792528800000184e+01
2.153226425000000166e+00 -1.023665022000000091e+00 6.449040956899999344e+01
2.223824013000000210e+00 -1.023665022000000091e+00 6.588886789599999361e+01
2.294421600999999811e+00 -1.023665022000000091e+00 6.647913784000000703e+01
2.365019188999999855e+00 -1.023665022000000091e+00 6.625183663599999306e+01
2.435616775999999817e+00 -1.023665022000000091e+00 6.523277198799999610e+01
2.506214363999999861e+00 -1.023665022000000091e+00 6.353943110600000210e+01
2.576811951999999906e+00 -1.023665022000000091e+00 6.136528461300000004e+01
2.647409539999999950e+00 -1.023665022000000091e+00 5.884309853599999940e+01
2.718007126999999912e+00 -1.023665022000000091e+00 5.607556157199999802e+01
2.788604714999999956e+00 -1.023665022000000091e+00 5.305535445099999947e+01
2.859202303000000001e+00 -1.023665022000000091e+00 4.982293933700000110e+01
2.929799889999999962e+00 -1.023665022000000091e+00 4.648817072199999956e+01
3.000397478000000007e+00 -1.023665022000000091e+00 4.325853623199999731e+01
3.070995066000000051e+00 -1.023665022000000091e+00 4.031487556399999761e+01
-3.141592654000000095e+00 -9.530674340000000466e-01 3.691290491600000223e+01
-3.070995066000000051e+00 -9.530674340000000466e-01 3.458138463600000279e+01
-3.000397478000000007e+00 -9.530674340000000466e-01 3.260585009599999751e+01
-2.929799889999999962e+00 -9.530674340000000466e-01 3.097105055100000115e+01
-2.859202303000000001e+00 -9.530674340000000466e-01 2.972110265899999959e+01
-2.788604714999999956e+00 -9.530674340000000466e-01 2.881973969999999952e+01
-2.718007126999999912e+00 -9.530674340000000466e-01 2.820568805099999921e+01
-2.647409539999999950e+00 -9.530674340000000466e-01 2.782644926600000090e+01
-2.576811951999999906e+00 -9.530674340000000466e-01 2.767626127999999852e+01
-2.506214363999999861e+00 -9.530674340000000466e-01 2.774682509200000169e+01
-2.435616775999999817e+00 -9.530674340000000466e-01 2.802500948999999864e+01
-2.365019188999999855e+00 -9.530674340000000466e-01 2.847001934900000109e+01
-2.294421600999999811e+00 -9.530674340000000466e-01 2.900789089499999918e+01
-2.223824013000000210e+00 -9.530674340000000466e-01 2.950714863399999999e+01
-2.153226425000000166e+00 -9.530674340000000466e-01 2.989929751200000041e+01
-2.082628838000000204e+00 -9.530674340000000466e-01 3.021258404299999967e+01
-2.012031250000000160e+00 -9.530674340000000466e-01 3.054559043900000148e+01
-1.941433661999999893e+00 -9.530674340000000466e-01 3.094642457300000160e+01
-1.870836074999999932e+00 -9.530674340000000466e-01 3.138487172299999983e+01
-1.800238487000000109e+00 -9.530674340000000466e-01 3.176834705799999981e+01
-1.729640899000000065e+00 -9.530674340000000466e-01 3.191007475700000029e+01
-1.659043311000000021e+00 -9.530674340000000466e-01 3.169153765500000119e+01
-1.588445724000000059e+00 -9.530674340000000466e-01 3.111798740700000110e+01
-1.517848136000000014e+00 -9.530674340000000466e-01 3.035497570700000125e+01
-1.447250547999999970e+00 -9.530674340000000466e-01 2.956110410699999846e+01
-1.376652961000000008e+00 -9.530674340000000466e-01 2.886682776500000003e+01
-1.306055372999999964e+00 -9.530674340000000466e-01 2.830872959499999908e+01
-1.235457784999999920e+00 -9.530674340000000466e-01 2.787877804600000076e+01
-1.164860197000000097e+00 -9.530674340000000466e-01 2.765639148500000033e+01
-1.094262609999999913e+00 -9.530674340000000466e-01 2.768461057600000075e+01
-1.023665022000000091e+00 -9.530674340000000466e-01 2.792807273600000073e+01
-9.530674340000000466e-01 -9.530674340000000466e-01 2.831329947000000047e+01
-8.824698469999999739e-01 -9.530674340000000466e-01 2.879821492099999958e+01
-8.118722590000000405e-01 -9.530674340000000466e-01 2.939548841599999918e+01
-7.412746709999999961e-01 -9.530674340000000466e-01 3.016654878399999973e+01
-6.706770829999999517e-01 -9.530674340000000466e-01 3.114264246100000122e+01
-6.000794959999999900e-01 -9.530674340000000466e-01 3.224418583100000291e+01
-5.294819079999999456e-01 -9.530674340000000466e-01 3.334744591999999841e+01
-4.588843200000000122e-01 -9.530674340000000466e-01 3.434915358300000321e+01
-3.882867320000000233e-01 -9.530674340000000466e-01 3.524412363599999765e+01
-3.176891450000000061e-01 -9.530674340000000466e-01 3.607944620399999991e+01
-2.470915569999999895e-01 -9.530674340000000466e-01 3.681566189200000139e+01
-1.764939690000000005e-01 -9.530674340000000466e-01 3.742172498299999717e+01
-1.058963819999999972e-01 -9.530674340000000466e-01 3.788411606500000062e+01
-3.529879400000000139e-02 -9.530674340000000466e-01 3.813978762600000039e+01
3.529879400000000139e-02 -9.530674340000000466e-01 3.808719502400000323e+01
1.058963819999999972e-01 -9.530674340000000466e-01 3.752916002300000287e+01
1.764939690000000005e-01 -9.530674340000000466e-01 3.628595467200000257e+01
2.470915569999999895e-01 -9.530674340000000466e-01 3.434589871400000050e+01
3.176891450000000061e-01 -9.530674340000000466e-01 3.181756668299999902e+01
3.882867320000000233e-01 -9.530674340000000466e-01 2.893372843699999919e+01
4.588843200000000122e-01 -9.530674340000000466e-01 2.592241134100000011e+01
5.294819079999999456e-01 -9.530674340000000466e-01 2.287163305800000046e+01
6.000794959999999900e-01 -9.530674340000000466e-01 1.983751708000000136e+01
6.706770829999999517e-01 -9.530674340000000466e-01 1.687555931600000036e+01
7.412746709999999961e-01 -9.530674340000000466e-01 1.403946773400000048e+01
8.118722590000000405e-01 -9.530674340000000466e-01 1.145323686999999957e+01
8.824698469999999739e-01 -9.530674340000000466e-01 9.221671641000000363e+00
9.530674340000000466e-01 -9.530674340000000466e-01 7.509119742000000208e+00
1.023665022000000091e+00 -9.530674340000000466e-01 6.486828844999999788e+00
1.094262609999999913e+00 -9.530674340000000466e-01 6.320147259999999712e+00
1.164860197000000097e+00 -9.530674340000000466e-01 7.153474248000000202e+00
1.235457784999999920e+00 -9.530674340000000466e-01 9.003516279999999483e+00
1.306055372999999964e+00 -9.530674340000000466e-01 1.177574587800000039e+01
1.376652961000000008e+00 -9.530674340000000466e-01 1.529292030000000047e+01
1.447250547999999970e+00 -9.530674340000000466e-01 1.938651543900000007e+01
1.517848136000000014e+00 -9.530674340000000466e-01 2.389644538299999965e+01
1.588445724000000059e+00 -9.530674340000000466e-01 2.874576356400000066e+01
1.659043311000000021e+00 -9.530674340000000466e-01 3.389676438600000097e+01
1.729640899000000065e+00 -9.530674340000000466e-01 3.929812965100000355e+01
1.800238487000000109e+00 -9.530674340000000466e-01 4.479357006200000058e+01
1.870836074999999932e+00 -9.530674340000000466e-01 5.009356089100000275e+01
1.941433661999999893e+00 -9.530674340000000466e-01 5.485219266099999658e+01
2.012031250000000160e+00 -9.530674340000000466e-01 5.884978593999999674e+01
2.082628838000000204e+00 -9.530674340000000466e-01 6.194572462400000035e+01
2.153226425000000166e+00 -9.530674340000000466e-01 6.417904181500000504e+01
2.223824013000000210e+00 -9.530674340000000466e-01 6.554541763699999990e+01
2.294421600999999811e+00 -9.530674340000000466e-01 6.606278231999999662e+01
2.365019188999999855e+00 -9.530674340000000466e-01 6.574299560800000108e+01
2.435616775999999817e+00 -9.530674340000000466e-01 6.463445467200000394e+01
2.506214363999999861e+00 -9.530674340000000466e-01 6.287944326499999903e+01
2.576811951999999906e+00 -9.530674340000000466e-01 6.069541602000000324e+01
2.647409539999999950e+00 -9.530674340000000466e-01 5.820787079800000186e+01
2.718007126999999912e+00 -9.530674340000000466e-01 5.548032769299999956e+01
2.788604714999999956e+00 -9.530674340000000466e-01 5.250543466300000262e+01
2.859202303000000001e+00 -9.530674340000000466e-01 4.929192735899999889e+01
2.929799889999999962e+00 -9.530674340000000466e-01 4.593951367999999746e+01
3.000397478000000007e+00 -9.530674340000000466e-01 4.264641708700000322e+01
3.070995066000000051e+00 -9.530674340000000466e-01 3.960532211400000335e+01
-3.141592654000000095e+00 -8.824698469999999739e-01 3.635804683899999645e+01
-3.070995066000000051e+00 -8.824698469999999739e-01 3.391698653200000280e+01
-3.000397478000000007e+00 -8.824698469999999739e-01 3.191016198499999845e+01
-2.929799889999999962e+00 -8.824698469999999739e-01 3.032967946699999828e+01
-2.859202303000000001e+00 -8.824698469999999739e-01 2.917786526200000097e+01
-2.788604714999999956e+00 -8.824698469999999739e-01 2.837428530200000054e+01
-2.718007126999999912e+00 -8.824698469999999739e-01 2.780908616600000016e+01
-2.647409539999999950e+00 -8.824698469999999739e-01 2.742765415799999928e+01
-2.576811951999999906e+00 -8.824698469999999739e-01 2.722522066899999871e+01
-2.506214363999999861e+00 -8.824698469999999739e-01 2.725150764199999998e+01
-2.435616775999999817e+00 -8.824698469999999739e-01 2.752007471699999996e+01
-2.365019188999999855e+00 -8.824698469999999739e-01 2.797775786600000103e+01
-2.294421600999999811e+00 -8.824698469999999739e-01 2.851852331999999990e+01
-2.223824013000000210e+00 -8.824698469999999739e-01 2.898081424700000142e+01
-2.153226425000000166e+00 -8.824698469999999739e-01 2.926740088200000045e+01
-2.082628838000000204e+00 -8.824698469999999739e-01 2.941206424399999975e+01
-2.012031250000000160e+00 -8.824698469999999739e-01 2.953152726200000089e+01
-1.941433661999999893e+00 -8.824698469999999739e-01 2.971209020599999917e+01
-1.870836074999999932e+00 -8.824698469999999739e-01 2.994352433599999941e+01
-1.800238487000000109e+00 -8.824698469999999739e-01 3.012306260300000105e+01
-1.729640899000000065e+00 -8.824698469999999739e-01 3.008364256400000158e+01
-1.659043311000000021e+00 -8.824698469999999739e-01 2.970837506399999839e+01
-1.588445724000000059e+00 -8.824698469999999739e-01 2.902994055099999926e+01
-1.517848136000000014e+00 -8.824698469999999739e-01 2.822308039400000013e+01
-1.447250547999999970e+00 -8.824698469999999739e-01 2.742739048400000001e+01
-1.376652961000000008e+00 -8.824698469999999739e-01 2.674358394400000094e+01
-1.306055372999999964e+00 -8.824698469999999739e-01 2.618431212000000130e+01
-1.235457784999999920e+00 -8.824698469999999739e-01 2.572508946600000002e+01
-1.164860197000000097e+00 -8.824698469999999739e-01 2.544214919299999877e+01
-1.094262609999999913e+00 -8.824698469999999739e-01 2.539853466499999968e+01
-1.023665022000000091e+00 -8.824698469999999739e-01 2.562261094200000144e+01
-9.530674340000000466e-01 -8.824698469999999739e-01 2.606508368000000075e+01
-8.824698469999999739e-01 -8.824698469999999739e-01 2.664724911100000071e+01
-8.118722590000000405e-01 -8.824698469999999739e-01 2.734979245699999950e+01
-7.412746709999999961e-01 -8.824698469999999739e-01 2.819787291600000145e+01
-6.706770829999999517e-01 -8.824698469999999739e-01 2.923308355500000033e+01
-6.000794959999999900e-01 -8.824698469999999739e-01 3.039844743500000135e+01
-5.294819079999999456e-01 -8.824698469999999739e-01 3.161475511900000157e+01
-4.588843200000000122e-01 -8.824698469999999739e-01 3.281975743299999948e+01
-3.882867320000000233e-01 -8.824698469999999739e-01 3.400105859399999986e+01
-3.176891450000000061e-01 -8.824698469999999739e-01 3.515742619899999966e+01
-2.470915569999999895e-01 -8.824698469999999739e-01 3.617220430900000139e+01
-1.764939690000000005e-01 -8.824698469999999739e-01 3.698320906899999727e+01
-1.058963819999999972e-01 -8.824698469999999739e-01 3.752293223400000244e+01
-3.529879400000000139e-02 -8.824698469999999739e-01 3.778775170200000133e+01
3.529879400000000139e-02 -8.824698469999999739e-01 3.769447237400000006e+01
1.058963819999999972e-01 -8.824698469999999739e-01 3.709074882699999876e+01
1.764939690000000005e-01 -8.824698469999999739e-01 3.584333794399999817e+01
2.470915569999999895e-01 -8.824698469999999739e-01 3.392556948400000039e+01
3.176891450000000061e-01 -8.824698469999999739e-01 3.144904547899999869e+01
3.882867320000000233e-01 -8.824698469999999739e-01 2.862002444699999870e+01
4.588843200000000122e-01 -8.824698469999999739e-01 2.565597388999999851e+01
5.294819079999999456e-01 -8.824698469999999739e-01 2.267262069199999885e+01
6.000794959999999900e-01 -8.824698469999999739e-01 1.971148192200000082e+01
6.706770829999999517e-01 -8.824698469999999739e-01 1.681856116899999876e+01
7.412746709999999961e-01 -8.824698469999999739e-01 1.404501860799999946e+01
8.118722590000000405e-01 -8.824698469999999739e-01 1.148276410899999966e+01
8.824698469999999739e-01 -8.824698469999999739e-01 9.242066486000000580e+00
9.530674340000000466e-01 -8.824698469999999739e-01 7.468054470000000222e+00
1.023665022000000091e+00 -8.824698469999999739e-01 6.363021690000000063e+00
1.094262609999999913e+00 -8.824698469999999739e-01 6.123265821999999581e+00
1.164860197000000097e+00 -8.824698469999999739e-01 6.888543731999999586e+00
1.235457784999999920e+00 -8.824698469999999739e-01 8.695716621000000757e+00
1.306055372999999964e+00 -8.824698469999999739e-01 1.145069748000000054e+01
1.376652961000000008e+00 -8.824698469999999739e-01 1.497826275199999913e+01
1.447250547999999970e+00 -8.824698469999999739e-01 1.910069370100000086e+01
1.517848136000000014e+00 -8.824698469999999739e-01 2.365337875299999837e+01
1.588445724000000059e+00 -8.824698469999999739e-01 2.857112727499999849e+01
1.659043311000000021e+00 -8.824698469999999739e-01 3.379581253599999968e+01
1.729640899000000065e+00 -8.824698469999999739e-01 3.923355447899999859e+01
1.800238487000000109e+00 -8.824698469999999739e-01 4.469673036300000035e+01
1.870836074999999932e+00 -8.824698469999999739e-01 4.989290000399999769e+01
1.941433661999999893e+00 -8.824698469999999739e-01 5.456005358800000238e+01
2.012031250000000160e+00 -8.824698469999999739e-01 5.848982025099999760e+01
2.082628838000000204e+00 -8.824698469999999739e-01 6.159010041399999835e+01
2.153226425000000166e+00 -8.824698469999999739e-01 6.386633470400000334e+01
2.223824013000000210e+00 -8.824698469999999739e-01 6.527085396799999728e+01
2.294421600999999811e+00 -8.824698469999999739e-01 6.580379692299999306e+01
2.365019188999999855e+00 -8.824698469999999739e-01 6.546693308199999706e+01
2.435616775999999817e+00 -8.824698469999999739e-01 6.432258219700000268e+01
2.506214363999999861e+00 -8.824698469999999739e-01 6.253894832999999664e+01
2.576811951999999906e+00 -8.824698469999999739e-01 6.031936213400000213e+01
2.647409539999999950e+00 -8.824698469999999739e-01 5.783007879000000173e+01
2.718007126999999912e+00 -8.824698469999999739e-01 5.511292127099999760e+01
2.788604714999999956e+00 -8.824698469999999739e-01 5.216956162099999972e+01
2.859202303000000001e+00 -8.824698469999999739e-01 4.897911275799999942e+01
2.929799889999999962e+00 -8.824698469999999739e-01 4.562602296200000040e+01
3.000397478000000007e+00 -8.824698469999999739e-01 4.230504421900000267e+01
3.070995066000000051e+00 -8.824698469999999739e-01 3.917387125999999853e+01
-3.141592654000000095e+00 -8.118722590000000405e-01 3.598663294199999996e+01
